event_time,event_type,category_code,brand,price
2019-10-01 02:54:03 UTC,purchase,electronics.smartphone,samsung,174.76
2019-10-01 02:54:04 UTC,purchase,electronics.smartphone,samsung,885.07
2019-10-01 02:54:08 UTC,cart,electronics.smartphone,huawei,130.95
2019-10-01 02:54:08 UTC,purchase,electronics.smartphone,samsung,388.81
2019-10-01 02:54:11 UTC,purchase,electronics.smartphone,apple,1634.51
2019-10-01 02:54:12 UTC,cart,electronics.smartphone,samsung,134.42
2019-10-01 02:54:16 UTC,cart,electronics.smartphone,oppo,179.38
2019-10-01 02:54:30 UTC,purchase,electronics.smartphone,apple,464.13
2019-10-01 02:54:32 UTC,cart,appliances.environment.vacuum,karcher,167.05
2019-10-01 02:54:34 UTC,cart,electronics.audio.headphone,xiaomi,23.13
2019-10-01 02:54:42 UTC,purchase,electronics.smartphone,samsung,388.81
2019-10-01 02:54:46 UTC,cart,appliances.environment.vacuum,karcher,167.05
2019-10-01 02:54:53 UTC,purchase,electronics.smartphone,huawei,130.95
2019-10-01 02:55:04 UTC,cart,electronics.audio.headphone,xiaomi,23.13
2019-10-01 02:55:11 UTC,cart,electronics.smartphone,samsung,388.68
2019-10-01 02:55:12 UTC,cart,electronics.smartphone,oppo,179.38
2019-10-01 02:55:13 UTC,purchase,electronics.smartphone,apple,464.13
2019-10-01 02:55:14 UTC,cart,electronics.smartphone,xiaomi,181.99
2019-10-01 02:55:17 UTC,purchase,electronics.smartphone,samsung,92.64
2019-10-01 02:55:25 UTC,cart,electronics.smartphone,oppo,179.38
2019-10-01 02:55:26 UTC,purchase,electronics.smartphone,samsung,134.42
2019-10-01 02:55:46 UTC,cart,electronics.smartphone,apple,464.13
2019-10-01 02:55:46 UTC,cart,electronics.smartphone,samsung,230.89
2019-10-01 02:55:47 UTC,purchase,electronics.smartphone,oppo,179.38
2019-10-01 02:55:54 UTC,cart,electronics.smartphone,samsung,134.42
2019-10-01 02:55:55 UTC,cart,electronics.smartphone,apple,975.57
2019-10-01 02:55:58 UTC,purchase,electronics.smartphone,apple,464.13
2019-10-01 02:56:01 UTC,purchase,computers.desktop,zeta,74.57
2019-10-01 02:56:04 UTC,purchase,electronics.smartphone,apple,975.57
2019-10-01 02:56:04 UTC,purchase,computers.notebook,hp,285.51
2019-10-01 02:56:06 UTC,cart,electronics.smartphone,oppo,179.38
2019-10-01 02:56:11 UTC,cart,electronics.smartphone,samsung,130.76
2019-10-01 02:56:13 UTC,cart,electronics.smartphone,samsung,286.86
2019-10-01 02:56:21 UTC,cart,electronics.audio.headphone,apple,161.98
2019-10-01 02:56:29 UTC,cart,electronics.smartphone,samsung,130.76
2019-10-01 02:56:32 UTC,cart,electronics.audio.headphone,apple,161.98
2019-10-01 02:56:35 UTC,cart,electronics.smartphone,samsung,130.76
2019-10-01 02:56:38 UTC,purchase,electronics.smartphone,oppo,179.38
2019-10-01 02:56:39 UTC,cart,electronics.smartphone,apple,464.13
2019-10-01 02:56:39 UTC,cart,electronics.smartphone,samsung,230.89
2019-10-01 02:56:41 UTC,cart,electronics.smartphone,samsung,130.76
2019-10-01 02:56:41 UTC,purchase,appliances.kitchen.microwave,midea,48.88
2019-10-01 02:56:45 UTC,cart,electronics.smartphone,xiaomi,208.23
2019-10-01 02:56:46 UTC,purchase,electronics.telephone,jinga,8.44
2019-10-01 02:56:47 UTC,cart,electronics.smartphone,apple,464.13
2019-10-01 02:56:47 UTC,purchase,electronics.smartphone,huawei,111.82
2019-10-01 02:56:57 UTC,purchase,electronics.smartphone,apple,464.13
2019-10-01 02:57:04 UTC,purchase,computers.notebook,hp,285.51
2019-10-01 02:57:10 UTC,purchase,electronics.smartphone,xiaomi,136.4
2019-10-01 02:57:13 UTC,purchase,electronics.audio.headphone,xiaomi,23.13
2019-10-01 02:57:15 UTC,purchase,electronics.audio.headphone,apple,161.98
2019-10-01 02:57:18 UTC,cart,electronics.smartphone,samsung,174.76
2019-10-01 02:57:22 UTC,cart,electronics.smartphone,apple,464.13
2019-10-01 02:57:26 UTC,cart,electronics.smartphone,huawei,111.82
2019-10-01 02:57:30 UTC,purchase,electronics.smartphone,samsung,174.76
2019-10-01 02:57:32 UTC,purchase,computers.notebook,lenovo,251.74
2019-10-01 02:57:35 UTC,cart,electronics.smartphone,samsung,197.43
2019-10-01 02:57:36 UTC,purchase,computers.notebook,hp,391.0
2019-10-01 02:57:39 UTC,purchase,electronics.smartphone,samsung,130.76
2019-10-01 02:57:43 UTC,cart,electronics.audio.headphone,apple,171.56
2019-10-01 02:57:43 UTC,purchase,electronics.smartphone,samsung,134.42
2019-10-01 02:57:44 UTC,cart,electronics.smartphone,samsung,130.76
2019-10-01 02:57:45 UTC,cart,electronics.smartphone,apple,515.67
2019-10-01 02:57:53 UTC,purchase,electronics.smartphone,samsung,174.76
2019-10-01 02:57:54 UTC,cart,electronics.telephone,prestigio,8.62
2019-10-01 02:57:54 UTC,cart,electronics.smartphone,xiaomi,136.4
2019-10-01 02:57:55 UTC,cart,electronics.smartphone,apple,975.57
2019-10-01 02:57:56 UTC,purchase,electronics.smartphone,apple,464.13
2019-10-01 02:58:02 UTC,purchase,electronics.smartphone,samsung,197.43
2019-10-01 02:58:03 UTC,cart,electronics.clocks,apple,603.49
2019-10-01 02:58:05 UTC,purchase,electronics.smartphone,samsung,230.89
2019-10-01 02:58:06 UTC,cart,electronics.smartphone,samsung,254.82
2019-10-01 02:58:10 UTC,purchase,electronics.smartphone,apple,975.57
2019-10-01 02:58:10 UTC,purchase,computers.desktop,pulser,1763.21
2019-10-01 02:58:12 UTC,cart,electronics.smartphone,samsung,254.82
2019-10-01 02:58:16 UTC,purchase,electronics.smartphone,xiaomi,136.4
2019-10-01 02:58:18 UTC,cart,electronics.smartphone,huawei,243.25
2019-10-01 02:58:21 UTC,cart,electronics.smartphone,samsung,254.82
2019-10-01 02:58:24 UTC,cart,electronics.smartphone,samsung,254.82
2019-10-01 02:58:24 UTC,purchase,electronics.audio.headphone,apple,171.56
2019-10-01 02:58:26 UTC,cart,electronics.smartphone,apple,464.13
2019-10-01 02:58:26 UTC,cart,electronics.smartphone,apple,735.05
2019-10-01 02:58:30 UTC,cart,electronics.smartphone,apple,464.13
2019-10-01 02:58:35 UTC,cart,electronics.smartphone,samsung,254.82
2019-10-01 02:58:44 UTC,purchase,electronics.smartphone,huawei,243.25
2019-10-01 02:58:47 UTC,purchase,electronics.video.tv,lg,365.49
2019-10-01 02:58:47 UTC,cart,electronics.smartphone,apple,1081.98
2019-10-01 02:58:48 UTC,purchase,electronics.smartphone,apple,464.13
2019-10-01 02:59:19 UTC,purchase,electronics.smartphone,xiaomi,90.59
2019-10-01 02:59:20 UTC,cart,electronics.smartphone,apple,464.13
2019-10-01 02:59:21 UTC,cart,electronics.smartphone,apple,1747.79
2019-10-01 02:59:31 UTC,purchase,appliances.kitchen.coffee_grinder,redmond,28.29
2019-10-01 02:59:32 UTC,purchase,electronics.telephone,prestigio,8.62
2019-10-01 02:59:32 UTC,purchase,appliances.iron,redmond,36.01
2019-10-01 02:59:45 UTC,purchase,electronics.smartphone,apple,464.13
2019-10-01 02:59:45 UTC,purchase,electronics.smartphone,samsung,388.68
2019-10-01 02:59:48 UTC,purchase,electronics.smartphone,samsung,254.82
2019-10-01 02:59:49 UTC,cart,electronics.smartphone,samsung,134.42
2019-10-01 02:59:59 UTC,purchase,electronics.clocks,apple,603.49
2019-10-01 03:00:00 UTC,purchase,electronics.smartphone,samsung,97.79
2019-10-01 03:00:01 UTC,purchase,electronics.smartphone,apple,735.05
2019-10-01 03:00:21 UTC,purchase,electronics.smartphone,apple,1081.98
2019-10-01 03:00:22 UTC,cart,electronics.smartphone,apple,360.08
2019-10-01 03:00:28 UTC,purchase,electronics.smartphone,apple,1747.79
2019-10-01 03:00:32 UTC,cart,electronics.telephone,nokia,73.57
2019-10-01 03:00:33 UTC,cart,electronics.smartphone,samsung,286.86
2019-10-01 03:00:37 UTC,cart,electronics.smartphone,apple,464.08
2019-10-01 03:00:53 UTC,purchase,electronics.telephone,nokia,73.57
2019-10-01 03:00:59 UTC,purchase,electronics.smartphone,apple,464.08
2019-10-01 03:01:00 UTC,cart,electronics.smartphone,samsung,254.76
2019-10-01 03:01:08 UTC,cart,electronics.smartphone,samsung,134.41
2019-10-01 03:01:12 UTC,cart,electronics.smartphone,samsung,286.86
2019-10-01 03:01:12 UTC,cart,electronics.smartphone,apple,733.92
2019-10-01 03:01:15 UTC,purchase,electronics.smartphone,apple,360.08
2019-10-01 03:01:21 UTC,purchase,electronics.smartphone,samsung,130.73
2019-10-01 03:01:22 UTC,cart,electronics.smartphone,samsung,174.75
2019-10-01 03:01:31 UTC,cart,electronics.audio.headphone,xiaomi,43.24
2019-10-01 03:01:32 UTC,cart,electronics.clocks,apple,453.27
2019-10-01 03:01:37 UTC,cart,electronics.smartphone,samsung,253.31
2019-10-01 03:01:46 UTC,cart,electronics.telephone,nokia,22.55
2019-10-01 03:01:47 UTC,cart,electronics.clocks,apple,453.27
2019-10-01 03:01:47 UTC,purchase,electronics.smartphone,samsung,174.75
2019-10-01 03:01:48 UTC,purchase,electronics.smartphone,samsung,254.76
2019-10-01 03:01:57 UTC,purchase,electronics.smartphone,apple,464.08
2019-10-01 03:02:09 UTC,purchase,appliances.kitchen.washer,indesit,189.97
2019-10-01 03:02:20 UTC,cart,appliances.environment.air_heater,oasis,45.12
2019-10-01 03:02:22 UTC,cart,electronics.smartphone,samsung,253.31
2019-10-01 03:02:23 UTC,purchase,electronics.audio.headphone,marshall,89.83
2019-10-01 03:02:47 UTC,purchase,electronics.audio.headphone,xiaomi,43.24
2019-10-01 03:03:08 UTC,purchase,electronics.smartphone,apple,733.92
2019-10-01 03:03:08 UTC,purchase,computers.notebook,lenovo,251.74
2019-10-01 03:03:16 UTC,purchase,electronics.smartphone,samsung,286.86
2019-10-01 03:03:18 UTC,purchase,electronics.smartphone,samsung,134.41
2019-10-01 03:03:24 UTC,purchase,electronics.smartphone,apple,1080.72
2019-10-01 03:03:26 UTC,purchase,electronics.smartphone,apple,710.3
2019-10-01 03:03:32 UTC,cart,electronics.smartphone,huawei,177.44
2019-10-01 03:03:35 UTC,purchase,electronics.smartphone,apple,514.76
2019-10-01 03:03:37 UTC,cart,electronics.smartphone,samsung,1206.45
2019-10-01 03:03:38 UTC,purchase,electronics.camera.video,gopro,437.51
2019-10-01 03:03:49 UTC,cart,electronics.smartphone,huawei,278.54
2019-10-01 03:03:51 UTC,purchase,electronics.smartphone,samsung,130.76
2019-10-01 03:03:53 UTC,cart,electronics.smartphone,samsung,130.73
2019-10-01 03:04:01 UTC,purchase,appliances.environment.water_heater,ariston,210.29
2019-10-01 03:04:01 UTC,purchase,computers.notebook,asus,357.25
2019-10-01 03:04:03 UTC,purchase,electronics.smartphone,samsung,1206.45
2019-10-01 03:04:04 UTC,purchase,electronics.clocks,apple,453.27
2019-10-01 03:04:05 UTC,purchase,electronics.smartphone,samsung,254.76
2019-10-01 03:04:06 UTC,cart,electronics.smartphone,apple,464.08
2019-10-01 03:04:06 UTC,purchase,electronics.clocks,casio,64.09
2019-10-01 03:04:11 UTC,purchase,electronics.smartphone,huawei,278.54
2019-10-01 03:04:21 UTC,cart,appliances.environment.vacuum,samsung,64.08
2019-10-01 03:04:26 UTC,cart,electronics.smartphone,apple,1145.33
2019-10-01 03:04:32 UTC,purchase,electronics.smartphone,apple,464.08
2019-10-01 03:04:37 UTC,cart,electronics.smartphone,xiaomi,185.71
2019-10-01 03:04:37 UTC,cart,electronics.audio.headphone,apple,161.93
2019-10-01 03:04:45 UTC,purchase,computers.peripherals.printer,canon,167.21
2019-10-01 03:04:48 UTC,purchase,electronics.video.tv,haier,193.03
2019-10-01 03:04:50 UTC,purchase,computers.notebook,lenovo,514.79
2019-10-01 03:04:57 UTC,cart,electronics.smartphone,samsung,174.75
2019-10-01 03:04:58 UTC,cart,electronics.smartphone,samsung,130.73
2019-10-01 03:04:59 UTC,cart,electronics.smartphone,samsung,254.76
2019-10-01 03:05:09 UTC,purchase,electronics.smartphone,apple,376.85
2019-10-01 03:05:12 UTC,cart,electronics.video.tv,samsung,368.04
2019-10-01 03:05:13 UTC,cart,electronics.smartphone,xiaomi,135.99
2019-10-01 03:05:13 UTC,purchase,electronics.video.tv,samsung,368.04
2019-10-01 03:05:14 UTC,cart,electronics.smartphone,samsung,130.76
2019-10-01 03:05:19 UTC,purchase,appliances.kitchen.mixer,scarlett,21.42
2019-10-01 03:05:25 UTC,cart,electronics.smartphone,xiaomi,135.99
2019-10-01 03:05:27 UTC,cart,electronics.smartphone,samsung,254.76
2019-10-01 03:05:29 UTC,cart,electronics.smartphone,samsung,286.68
2019-10-01 03:05:29 UTC,cart,electronics.video.tv,samsung,368.04
2019-10-01 03:05:30 UTC,purchase,electronics.smartphone,samsung,254.76
2019-10-01 03:05:37 UTC,cart,electronics.clocks,apple,311.84
2019-10-01 03:05:41 UTC,cart,electronics.smartphone,samsung,286.68
2019-10-01 03:05:50 UTC,purchase,appliances.environment.vacuum,samsung,64.33
2019-10-01 03:05:50 UTC,purchase,electronics.smartphone,apple,1067.92
2019-10-01 03:06:01 UTC,cart,electronics.smartphone,samsung,231.64
2019-10-01 03:06:03 UTC,cart,electronics.smartphone,apple,464.08
2019-10-01 03:06:06 UTC,purchase,electronics.smartphone,apple,535.38
2019-10-01 03:06:10 UTC,purchase,computers.notebook,apple,1352.42
2019-10-01 03:06:10 UTC,cart,electronics.smartphone,samsung,130.73
2019-10-01 03:06:11 UTC,cart,appliances.environment.vacuum,samsung,164.71
2019-10-01 03:06:15 UTC,cart,electronics.smartphone,samsung,231.64
2019-10-01 03:06:18 UTC,cart,electronics.smartphone,samsung,286.86
2019-10-01 03:06:20 UTC,cart,electronics.smartphone,xiaomi,133.67
2019-10-01 03:06:21 UTC,cart,electronics.smartphone,xiaomi,135.99
2019-10-01 03:06:25 UTC,cart,electronics.smartphone,samsung,286.68
2019-10-01 03:06:25 UTC,purchase,electronics.smartphone,xiaomi,90.35
2019-10-01 03:06:25 UTC,purchase,electronics.smartphone,apple,464.08
2019-10-01 03:06:31 UTC,purchase,appliances.environment.vacuum,samsung,64.08
2019-10-01 03:06:32 UTC,purchase,electronics.smartphone,oppo,179.36
2019-10-01 03:06:33 UTC,cart,electronics.smartphone,samsung,130.73
2019-10-01 03:06:33 UTC,cart,electronics.smartphone,xiaomi,133.67
2019-10-01 03:06:41 UTC,purchase,electronics.smartphone,apple,535.38
2019-10-01 03:06:41 UTC,cart,electronics.smartphone,samsung,174.75
2019-10-01 03:06:45 UTC,purchase,electronics.clocks,apple,311.84
2019-10-01 03:06:46 UTC,cart,electronics.smartphone,samsung,787.11
2019-10-01 03:06:48 UTC,cart,appliances.environment.vacuum,samsung,64.08
2019-10-01 03:06:57 UTC,cart,electronics.smartphone,samsung,203.35
2019-10-01 03:07:00 UTC,cart,electronics.smartphone,samsung,254.76
2019-10-01 03:07:00 UTC,cart,electronics.smartphone,apple,738.61
2019-10-01 03:07:04 UTC,cart,electronics.smartphone,samsung,787.11
2019-10-01 03:07:05 UTC,purchase,appliances.environment.vacuum,samsung,64.08
2019-10-01 03:07:14 UTC,purchase,electronics.smartphone,samsung,254.76
2019-10-01 03:07:17 UTC,purchase,electronics.smartphone,samsung,130.73
2019-10-01 03:07:20 UTC,cart,electronics.smartphone,apple,464.08
2019-10-01 03:07:20 UTC,purchase,electronics.smartphone,samsung,130.76
2019-10-01 03:07:24 UTC,cart,electronics.smartphone,oppo,179.36
2019-10-01 03:07:25 UTC,cart,electronics.smartphone,apple,464.08
2019-10-01 03:07:32 UTC,cart,electronics.smartphone,xiaomi,452.81
2019-10-01 03:07:33 UTC,cart,electronics.smartphone,samsung,286.35
2019-10-01 03:07:34 UTC,cart,electronics.smartphone,samsung,286.35
2019-10-01 03:07:38 UTC,purchase,electronics.smartphone,apple,643.23
2019-10-01 03:07:40 UTC,cart,electronics.smartphone,samsung,174.75
2019-10-01 03:07:44 UTC,purchase,electronics.smartphone,apple,1415.48
2019-10-01 03:07:44 UTC,cart,electronics.smartphone,apple,735.01
2019-10-01 03:07:45 UTC,purchase,electronics.smartphone,apple,464.08
2019-10-01 03:07:48 UTC,cart,electronics.smartphone,samsung,286.86
2019-10-01 03:07:50 UTC,purchase,electronics.smartphone,xiaomi,463.31
2019-10-01 03:07:50 UTC,purchase,electronics.smartphone,samsung,203.35
2019-10-01 03:08:02 UTC,purchase,accessories.wallet,karya,46.33
2019-10-01 03:08:06 UTC,purchase,electronics.smartphone,xiaomi,90.35
2019-10-01 03:08:07 UTC,purchase,electronics.smartphone,oppo,179.36
2019-10-01 03:08:13 UTC,cart,electronics.smartphone,xiaomi,452.81
2019-10-01 03:08:15 UTC,cart,electronics.smartphone,xiaomi,135.14
2019-10-01 03:08:22 UTC,purchase,electronics.smartphone,samsung,134.41
2019-10-01 03:08:26 UTC,cart,electronics.smartphone,samsung,286.86
2019-10-01 03:08:29 UTC,purchase,computers.notebook,lenovo,251.74
2019-10-01 03:08:30 UTC,purchase,appliances.kitchen.washer,lg,391.9
2019-10-01 03:08:37 UTC,cart,electronics.smartphone,huawei,963.27
2019-10-01 03:08:38 UTC,cart,electronics.smartphone,huawei,963.27
2019-10-01 03:08:39 UTC,cart,electronics.audio.headphone,samsung,107.8
2019-10-01 03:08:41 UTC,cart,computers.peripherals.printer,epson,116.73
2019-10-01 03:08:42 UTC,cart,electronics.smartphone,huawei,175.83
2019-10-01 03:08:43 UTC,purchase,auto.accessories.radar,ibox,63.06
2019-10-01 03:08:43 UTC,cart,electronics.smartphone,samsung,130.76
2019-10-01 03:08:48 UTC,purchase,electronics.smartphone,xiaomi,463.31
2019-10-01 03:08:48 UTC,purchase,electronics.smartphone,xiaomi,135.99
2019-10-01 03:08:49 UTC,purchase,appliances.kitchen.washer,indesit,179.67
2019-10-01 03:08:50 UTC,purchase,electronics.smartphone,apple,735.01
2019-10-01 03:08:57 UTC,cart,computers.peripherals.printer,epson,116.73
2019-10-01 03:09:00 UTC,purchase,electronics.video.tv,artel,256.88
2019-10-01 03:09:00 UTC,cart,electronics.smartphone,xiaomi,185.71
2019-10-01 03:09:00 UTC,cart,electronics.smartphone,samsung,130.76
2019-10-01 03:09:01 UTC,purchase,electronics.smartphone,samsung,286.86
2019-10-01 03:09:04 UTC,cart,electronics.smartphone,apple,587.56
2019-10-01 03:09:06 UTC,purchase,computers.notebook,lenovo,411.83
2019-10-01 03:09:10 UTC,cart,electronics.smartphone,apple,464.08
2019-10-01 03:09:12 UTC,cart,electronics.smartphone,xiaomi,181.96
2019-10-01 03:09:19 UTC,cart,electronics.smartphone,samsung,174.78
2019-10-01 03:09:20 UTC,cart,electronics.smartphone,samsung,130.73
2019-10-01 03:09:22 UTC,cart,electronics.smartphone,samsung,174.75
2019-10-01 03:09:22 UTC,purchase,appliances.environment.vacuum,samsung,64.32
2019-10-01 03:09:23 UTC,purchase,electronics.smartphone,samsung,174.75
2019-10-01 03:09:24 UTC,cart,electronics.smartphone,apple,464.08
2019-10-01 03:09:27 UTC,purchase,electronics.smartphone,huawei,963.27
2019-10-01 03:09:41 UTC,purchase,electronics.smartphone,samsung,203.35
2019-10-01 03:09:42 UTC,purchase,electronics.smartphone,samsung,130.73
2019-10-01 03:09:42 UTC,cart,electronics.smartphone,samsung,130.76
2019-10-01 03:09:47 UTC,purchase,electronics.smartphone,apple,464.08
2019-10-01 03:09:47 UTC,purchase,electronics.smartphone,samsung,787.11
2019-10-01 03:09:49 UTC,cart,electronics.audio.headphone,apple,188.73
2019-10-01 03:09:50 UTC,purchase,electronics.smartphone,samsung,130.76
2019-10-01 03:09:50 UTC,purchase,electronics.smartphone,apple,587.56
2019-10-01 03:09:50 UTC,cart,electronics.smartphone,huawei,177.44
2019-10-01 03:09:52 UTC,purchase,appliances.environment.vacuum,samsung,164.71
2019-10-01 03:09:55 UTC,cart,electronics.smartphone,xiaomi,185.71
2019-10-01 03:10:00 UTC,purchase,accessories.bag,karya,100.39
2019-10-01 03:10:03 UTC,cart,electronics.audio.headphone,xiaomi,22.39
2019-10-01 03:10:05 UTC,cart,electronics.smartphone,apple,377.14
2019-10-01 03:10:12 UTC,cart,electronics.smartphone,xiaomi,185.71
2019-10-01 03:10:16 UTC,purchase,electronics.smartphone,xiaomi,197.52
2019-10-01 03:10:17 UTC,cart,electronics.smartphone,samsung,130.76
2019-10-01 03:10:17 UTC,cart,electronics.smartphone,samsung,130.76
2019-10-01 03:10:20 UTC,purchase,electronics.smartphone,apple,397.95
2019-10-01 03:10:23 UTC,cart,electronics.smartphone,xiaomi,185.71
2019-10-01 03:10:23 UTC,purchase,electronics.video.tv,artel,256.88
2019-10-01 03:10:25 UTC,cart,appliances.environment.vacuum,xiaomi,435.78
2019-10-01 03:10:25 UTC,purchase,electronics.smartphone,xiaomi,349.82
2019-10-01 03:10:26 UTC,purchase,electronics.smartphone,samsung,286.86
2019-10-01 03:10:28 UTC,cart,electronics.smartphone,apple,587.56
2019-10-01 03:10:35 UTC,purchase,electronics.smartphone,samsung,130.76
2019-10-01 03:10:43 UTC,cart,electronics.smartphone,apple,587.56
2019-10-01 03:10:44 UTC,cart,electronics.smartphone,samsung,130.76
2019-10-01 03:10:45 UTC,purchase,electronics.smartphone,apple,464.08
2019-10-01 03:10:51 UTC,cart,electronics.smartphone,apple,1413.16
2019-10-01 03:11:01 UTC,purchase,electronics.smartphone,samsung,174.78
2019-10-01 03:11:02 UTC,cart,electronics.video.tv,samsung,368.04
2019-10-01 03:11:05 UTC,cart,electronics.smartphone,apple,587.56
2019-10-01 03:11:07 UTC,purchase,electronics.smartphone,samsung,130.76
